PC1	PC2	PC3	PC4	Individual	Dataset	Region
-6.53427	-4.38674	3.61242	-2.30348	882	HGDP	Asia
-2.73103	-9.9876	4.0505	-2.37902	883	HGDP	Asia
-7.72532	-4.97421	3.26405	-1.98785	884	HGDP	Asia
-4.95731	-5.88578	3.5811	-2.77269	885	HGDP	Asia
-4.02505	-7.53251	3.72632	-2.43217	886	HGDP	Asia
-6.79578	-4.92315	2.99477	-1.86693	887	HGDP	Asia
-6.56855	-6.4611	3.0296	-1.40827	888	HGDP	Asia
-7.06926	-4.11406	3.4944	-1.42885	889	HGDP	Asia
-6.81641	-5.40606	2.67227	-1.86168	890	HGDP	Asia
-6.92128	-4.46314	2.42392	-2.0016	891	HGDP	Asia
-6.5833	-4.95134	3.24721	-1.59138	892	HGDP	Asia
-5.90625	-4.85055	3.0469	-1.80245	893	HGDP	Asia
-6.67965	-5.83875	3.28699	-1.92326	894	HGDP	Asia
-7.28007	-5.6884	2.31578	-1.61662	895	HGDP	Asia
-6.80805	-5.30706	3.00264	-1.79294	896	HGDP	Asia
-6.3884	-6.85693	3.22284	-1.76639	897	HGDP	Asia
-6.30155	-5.02379	2.27277	-1.27681	898	HGDP	Asia
-7.35937	-4.61543	2.84549	-1.48423	899	HGDP	Asia
-7.38352	-5.14409	2.97302	-1.87677	900	HGDP	Asia
-5.39667	-6.15775	2.73209	-2.14042	901	HGDP	Asia
-6.89307	-5.29608	3.38459	-1.7497	902	HGDP	Asia
-7.03713	-5.20969	2.52663	-1.14435	903	HGDP	Asia
1.44843	-17.8775	4.82362	-0.974142	904	HGDP	Asia
-1.00132	-14.2254	4.39854	-1.71229	905	HGDP	Asia
-0.223294	-16.1923	5.4761	-1.67957	906	HGDP	Asia
-0.346561	-15.9765	5.56115	-2.04863	907	HGDP	Asia
-1.73686	-15.2484	4.88307	-2.21217	908	HGDP	Asia
-2.37299	-14.735	5.01721	-1.37011	909	HGDP	Asia
1.59505	-15.1788	5.00373	-2.28131	910	HGDP	Asia
-0.608987	-14.2031	5.71569	-1.58092	911	HGDP	Asia
0.320973	-15.9232	4.78596	-1.22389	912	HGDP	Asia
-0.0534291	-16.4288	4.71268	-1.75093	913	HGDP	Asia
2.60699	-18.7065	5.9728	-2.02423	914	HGDP	Asia
0.197389	-16.1772	4.74601	-1.64995	915	HGDP	Asia
0.523878	-14.5939	5.7493	-2.20622	916	HGDP	Asia
-0.939943	-16.2888	5.26781	-2.17184	917	HGDP	Asia
0.421624	-14.4783	5.04849	-1.19358	918	HGDP	Asia
-0.526827	-15.2834	4.9236	-1.3399	919	HGDP	Asia
-0.115092	-17.6184	5.50135	-1.88988	920	HGDP	Asia
-1.65232	-16.0659	4.62881	-1.46273	921	HGDP	Asia
0.144964	-15.8763	5.01149	-1.74172	922	HGDP	Asia
-0.17727	-15.4003	4.98918	-1.91192	923	HGDP	Asia
-1.48741	-14.0797	4.79023	-1.46168	924	HGDP	Asia
-1.11273	-13.8942	4.93933	-1.9102	925	HGDP	Asia
-1.40363	-15.1548	5.09397	-1.50081	926	HGDP	Asia
-0.618549	-15.7821	5.31753	-2.31793	927	HGDP	Asia
-0.680515	-15.3238	5.07208	-1.95237	928	HGDP	Asia
-25.4992	15.7713	0.875044	2.08537	929	HGDP	Europe
-26.1898	14.7319	0.499772	2.22008	930	HGDP	Europe
-25.3833	15.7133	1.39039	2.53569	931	HGDP	Europe
-26.9606	15.2313	-0.0203458	2.6725	932	HGDP	Europe
-26.5129	15.5457	0.809956	2.39587	933	HGDP	Europe
-25.4025	15.5989	0.949979	2.04114	934	HGDP	Europe
-26.1665	15.2808	0.346462	1.94434	935	HGDP	Europe
-25.6848	15.769	0.749068	1.61062	936	HGDP	Europe
-26.0983	15.2944	0.525779	1.84515	937	HGDP	Europe
-27.7381	14.2752	1.00331	2.46872	938	HGDP	Europe
-25.205	14.4876	-0.183615	2.30538	939	HGDP	Europe
-26.2576	14.3441	0.470503	1.81748	940	HGDP	Europe
-25.7458	14.3894	0.64404	1.64373	941	HGDP	Europe
-27.0082	15.1529	0.101903	1.78669	942	HGDP	Europe
-26.4115	13.3133	0.468118	2.44213	943	HGDP	Europe
-26.629	14.6505	1.8304	2.08337	944	HGDP	Europe
-26.8708	14.5405	0.775061	2.40484	945	HGDP	Europe
-25.8857	14.6956	0.652363	2.12718	946	HGDP	Europe
-25.2745	15.6112	0.558071	1.52093	947	HGDP	Europe
-25.7929	15.8715	0.435339	2.1361	948	HGDP	Europe
-27.8974	16.1162	0.154258	2.24029	949	HGDP	Europe
-26.5472	15.9198	-0.0696247	1.82038	950	HGDP	Europe
-26.2806	15.6716	0.584851	2.12151	951	HGDP	Europe
-25.9246	15.3084	0.891414	1.65686	952	HGDP	Europe
160.522	47.8007	-1.2591	1.66575	953	1000Genomes	Africa
158.905	47.5686	-1.22091	0.750646	954	1000Genomes	Africa
158.685	47.9457	-1.15653	1.27681	955	1000Genomes	Africa
160.614	46.1476	-2.09024	1.59885	956	1000Genomes	Africa
159.451	47.5552	-1.40865	1.72456	957	1000Genomes	Africa
159.729	46.0162	-0.807433	1.00346	958	1000Genomes	Africa
159.159	46.6149	-1.35088	1.67068	959	1000Genomes	Africa
160.258	48.143	-1.10082	1.52755	960	1000Genomes	Africa
160.725	47.0447	-1.48307	1.19586	961	1000Genomes	Africa
162.919	48.0487	-0.613192	2.03846	962	1000Genomes	Africa
159.91	47.4964	-1.47584	1.76944	963	1000Genomes	Africa
159.614	48.1495	-1.70743	1.70449	964	1000Genomes	Africa
157.823	46.3745	-1.60024	1.19632	965	1000Genomes	Africa
158.664	45.9022	-1.21732	1.51961	966	1000Genomes	Africa
161.434	49.2476	-1.46119	1.6532	967	1000Genomes	Africa
159.119	46.9856	-1.87751	1.13476	968	1000Genomes	Africa
160.528	46.4478	-1.32418	1.87392	969	1000Genomes	Africa
160.525	49.0376	-1.5947	1.16725	970	1000Genomes	Africa
159.074	48.2164	-2.0345	1.33007	971	1000Genomes	Africa
159.025	47.7957	-1.44062	1.30731	972	1000Genomes	Africa
157.61	47.9963	-1.35211	1.4796	973	1000Genomes	Africa
161.208	48.3628	-1.50429	1.55603	974	1000Genomes	Africa
158.551	47.1392	-0.50697	1.23266	975	1000Genomes	Africa
157.529	47.1547	-1.80581	1.83764	976	1000Genomes	Africa
159.557	46.691	-1.22286	1.88966	977	1000Genomes	Africa
162.205	47.9236	-0.738533	1.41687	978	1000Genomes	Africa
161.832	48.249	-1.54215	1.39772	979	1000Genomes	Africa
159.099	47.0247	-1.15069	1.76943	980	1000Genomes	Africa
159.193	47.3492	-1.5765	1.59985	981	1000Genomes	Africa
161.204	48.5457	-1.48841	1.61132	982	1000Genomes	Africa
162.608	48.1915	-2.26714	1.43457	983	1000Genomes	Africa
161.869	48.485	-2.58636	1.47831	984	1000Genomes	Africa
160.937	46.798	-1.76192	1.1777	985	1000Genomes	Africa
158.63	47.5502	-1.61486	1.52378	986	1000Genomes	Africa
158.015	47.6639	-1.37244	1.55436	987	1000Genomes	Africa
161.67	48.0933	-2.13118	1.42596	988	1000Genomes	Africa
158.31	47.4232	-1.48041	1.8357	989	1000Genomes	Africa
157.953	48.0455	-0.806245	1.06634	990	1000Genomes	Africa
159.286	48.0314	-1.72967	0.912867	991	1000Genomes	Africa
160.871	47.1601	-0.610868	1.65747	992	1000Genomes	Africa
159.668	47.9975	-1.61144	1.79481	993	1000Genomes	Africa
161.788	47.4758	-0.991889	1.38654	994	1000Genomes	Africa
159.061	46.711	-1.73023	1.61667	995	1000Genomes	Africa
159.079	47.2143	-0.879216	1.62229	996	1000Genomes	Africa
162.521	47.9345	-1.35302	1.61718	997	1000Genomes	Africa
161.783	47.3176	-2.04073	1.62517	998	1000Genomes	Africa
158.368	47.6453	-1.15778	1.6337	999	1000Genomes	Africa
159.218	46.1623	-2.11284	0.958637	1000	1000Genomes	Africa
159.744	46.5937	-1.08091	1.65521	1001	1000Genomes	Africa
160.442	48.8807	-1.79004	1.35408	1002	1000Genomes	Africa
161.139	48.8142	-1.16418	1.57079	1003	1000Genomes	Africa
158.806	46.1637	-1.43327	1.16325	1004	1000Genomes	Africa
161.497	48.2191	-1.63791	1.74088	1005	1000Genomes	Africa
157.539	46.6349	-1.7939	1.43773	1006	1000Genomes	Africa
159.176	47.3371	-1.34646	1.92117	1007	1000Genomes	Africa
160.961	47.8975	-1.5565	1.30444	1008	1000Genomes	Africa
161.587	46.8161	-1.05117	1.22189	1009	1000Genomes	Africa
163.404	48.452	-2.2275	1.30058	1010	1000Genomes	Africa
159.935	46.8913	-1.39083	1.39422	1011	1000Genomes	Africa
159.981	48.0823	-1.51548	1.03585	1012	1000Genomes	Africa
159.965	48.4104	-1.42572	1.58446	1013	1000Genomes	Africa
158.358	47.6737	-1.48091	1.49705	1014	1000Genomes	Africa
160.778	48.4173	-0.941112	1.7043	1015	1000Genomes	Africa
159.286	47.1927	-1.17386	1.49442	1016	1000Genomes	Africa
160.522	47.236	-1.34299	1.41577	1017	1000Genomes	Africa
161.464	47.5727	-1.61866	1.42098	1018	1000Genomes	Africa
157.184	47.3274	-1.39321	1.12729	1019	1000Genomes	Africa
160.73	46.3601	-1.06419	0.915052	1020	1000Genomes	Africa
158.848	46.1897	-1.58917	1.41927	1021	1000Genomes	Africa
158.688	46.0627	-1.23418	1.38263	1022	1000Genomes	Africa
160.551	47.1356	-1.60486	1.24131	1023	1000Genomes	Africa
159.389	47.1751	-2.107	1.4737	1024	1000Genomes	Africa
160.428	47.8066	-0.830549	1.32752	1025	1000Genomes	Africa
160.327	47.2504	-1.9578	1.3644	1026	1000Genomes	Africa
159	47.0856	-0.880774	1.25616	1027	1000Genomes	Africa
159.244	47.1684	-1.38315	0.986264	1028	1000Genomes	Africa
162.962	48.6118	-1.43791	1.45167	1029	1000Genomes	Africa
159.979	47.3004	-1.06544	1.36988	1030	1000Genomes	Africa
158.212	47.4225	-1.57522	1.74762	1031	1000Genomes	Africa
160.471	47.638	-1.45705	1.66473	1032	1000Genomes	Africa
159.701	48.4159	-1.46224	1.19647	1033	1000Genomes	Africa
158.946	48.0053	-1.71023	1.34649	1034	1000Genomes	Africa
158.962	48.3017	-1.27538	1.46257	1035	1000Genomes	Africa
159.067	47.9607	-2.10075	1.44889	1036	1000Genomes	Africa
160.432	46.4829	-0.977951	1.18297	1037	1000Genomes	Africa
160.6	47.3781	-0.571161	1.74851	1038	1000Genomes	Africa
160.113	48.1688	-1.28785	1.61277	1039	1000Genomes	Africa
159.21	46.9487	-0.92073	1.75486	1040	1000Genomes	Africa
158.844	48.179	-1.72034	1.10578	1041	1000Genomes	Africa
159.78	47.4513	-1.19363	1.42741	1042	1000Genomes	Africa
161.351	47.2825	-2.23474	1.83027	1043	1000Genomes	Africa
159.629	47.0142	-0.906272	1.54442	1044	1000Genomes	Africa
160.924	47.7962	-1.32222	1.89844	1045	1000Genomes	Africa
159.696	48.0913	-2.10461	1.48664	1046	1000Genomes	Africa
159.903	46.5619	-1.22172	1.89574	1047	1000Genomes	Africa
157.217	47.7002	-1.49408	1.40109	1048	1000Genomes	Africa
159.71	46.2325	-1.24047	1.83726	1049	1000Genomes	Africa
159.86	47.9417	-1.16304	1.62388	1050	1000Genomes	Africa
161.063	47.9399	-1.4311	1.96509	1051	1000Genomes	Africa
160.196	49.4602	-1.55048	1.63887	1052	1000Genomes	Africa
158.82	48.2103	-1.65593	1.54898	1053	1000Genomes	Africa
158.366	46.2301	-1.33844	1.61961	1054	1000Genomes	Africa
159.897	47.5704	-1.44538	1.96183	1055	1000Genomes	Africa
160.799	47.877	-1.0694	1.49517	1056	1000Genomes	Africa
159.38	46.4529	-1.37444	1.0741	1057	1000Genomes	Africa
159.436	47.5652	-1.19977	1.94123	1058	1000Genomes	Africa
158.014	47.4891	-1.18647	1.35696	1059	1000Genomes	Africa
159.358	47.6987	-2.02006	1.41794	1060	1000Genomes	Africa
160.111	46.2986	-1.88195	1.50861	1061	1000Genomes	Africa
158.733	47.677	-1.14887	1.42058	1062	1000Genomes	Africa
161.013	47.4025	-1.65665	1.30502	1063	1000Genomes	Africa
159.115	47.8799	-0.988084	1.60365	1064	1000Genomes	Africa
160.789	48.6772	-1.6793	1.40688	1065	1000Genomes	Africa
160.232	48.3163	-1.31623	1.43481	1066	1000Genomes	Africa
158.754	47.0212	-1.29665	1.58154	1067	1000Genomes	Africa
162.415	48.2363	-1.12368	1.79233	1068	1000Genomes	Africa
161.056	47.9485	-1.067	1.64904	1069	1000Genomes	Africa
161.269	48.2565	-1.38553	1.38491	1070	1000Genomes	Africa
159.07	47.0032	-1.69311	1.27867	1071	1000Genomes	Africa
160.396	46.7863	-1.03712	1.79414	1072	1000Genomes	Africa
164.355	47.3288	-1.59433	1.34714	1073	HGDP	Africa
160.33	46.8667	-1.27155	1.93026	1074	HGDP	Africa
162.223	48.4407	-1.38223	1.73899	1075	HGDP	Africa
162.637	47.8871	-0.790074	1.39678	1076	HGDP	Africa
162.54	47.9625	-1.85373	1.13444	1077	HGDP	Africa
161.874	48.0112	-1.84583	1.47153	1078	HGDP	Africa
161.632	47.0903	-1.43009	1.60997	1079	HGDP	Africa
164.066	47.2549	-1.18316	1.10646	1080	HGDP	Africa
163.058	47.5839	-1.02213	1.48986	1081	HGDP	Africa
163.819	48.033	-1.01377	1.53311	1082	HGDP	Africa
162.836	47.727	-1.1205	1.45871	1083	HGDP	Africa
161.105	47.5058	-0.982742	1.10676	1084	HGDP	Africa
162.076	48.864	-1.67456	1.09189	1085	HGDP	Africa
163.53	47.5362	-1.12294	1.4445	1086	HGDP	Africa
162.364	46.6818	-1.54083	1.4832	1087	HGDP	Africa
162.707	48.3895	-1.83255	1.92892	1088	HGDP	Africa
159.587	47.2018	-1.38063	1.47254	1089	HGDP	Africa
163.798	47.9587	-1.60435	1.31588	1090	HGDP	Africa
161.477	48.6614	-1.96167	1.3905	1091	HGDP	Africa
163.409	47.8898	-2.00612	1.52292	1092	HGDP	Africa
161.054	48.1179	-1.25259	1.73977	1093	HGDP	Africa
152.399	43.8187	-0.870919	0.79876	1099	1000Genomes	Africa
147.949	43.6836	-0.655609	0.183741	1100	1000Genomes	Africa
148.448	44.1407	-0.848523	0.633977	1101	1000Genomes	Africa
152.247	44.5633	-0.87837	1.13881	1102	1000Genomes	Africa
149.93	43.8394	-1.48316	0.900617	1103	1000Genomes	Africa
150.631	43.6677	-0.474299	0.580187	1104	1000Genomes	Africa
150.033	43.5622	-0.667631	0.697049	1105	1000Genomes	Africa
146.072	43.0612	-1.25734	0.711462	1106	1000Genomes	Africa
149.975	44.6429	-0.658208	0.225881	1107	1000Genomes	Africa
149.768	44.5084	-0.291119	0.127331	1108	1000Genomes	Africa
148.877	44.4256	-0.875949	0.567439	1109	1000Genomes	Africa
150.015	44.8427	-0.608041	0.655969	1110	1000Genomes	Africa
151.066	45.3908	-1.2224	0.82226	1111	1000Genomes	Africa
149.814	43.461	-0.541219	0.771429	1112	1000Genomes	Africa
145.706	42.6672	-0.69765	0.671276	1113	1000Genomes	Africa
148.922	44.8565	-0.433969	0.586354	1114	1000Genomes	Africa
148.895	43.321	-1.24371	0.347267	1115	1000Genomes	Africa
147.926	43.3016	0.016527	0.706554	1116	1000Genomes	Africa
146.41	42.7797	-1.21151	0.757648	1117	1000Genomes	Africa
149.26	44.3223	-0.278881	1.05233	1118	1000Genomes	Africa
151.08	44.1473	-0.737172	0.518852	1119	1000Genomes	Africa
145.727	43.5079	-0.179204	0.116916	1120	1000Genomes	Africa
146.468	43.8076	-1.22233	0.447263	1121	1000Genomes	Africa
146.936	43.5747	-0.961003	0.547155	1122	1000Genomes	Africa
148.984	44.086	-0.207385	0.889916	1123	1000Genomes	Africa
149.447	44.5541	-1.0961	0.661126	1124	1000Genomes	Africa
149.995	43.5066	-0.551417	0.841449	1125	1000Genomes	Africa
144.349	44.0811	-0.109028	0.200439	1126	1000Genomes	Africa
149.628	43.3758	-0.579347	0.649965	1127	1000Genomes	Africa
144.388	42.307	-0.2746	0.106373	1128	1000Genomes	Africa
148.527	45.297	-0.497746	0.898399	1129	1000Genomes	Africa
147.719	43.1975	-1.46547	0.290151	1130	1000Genomes	Africa
149.346	44.9961	-0.102553	1.15068	1131	1000Genomes	Africa
149.481	44.1369	-0.721309	0.373433	1132	1000Genomes	Africa
148.191	44.0253	-0.479428	0.477922	1133	1000Genomes	Africa
151.098	43.9611	-0.193444	1.1473	1134	1000Genomes	Africa
146.514	44.7506	-1.41734	0.702815	1135	1000Genomes	Africa
149.905	44.1978	0.262245	0.612193	1136	1000Genomes	Africa
148.468	42.125	-0.404281	0.369322	1137	1000Genomes	Africa
149.981	44.0033	-0.443884	0.777891	1138	1000Genomes	Africa
148.922	43.9701	-0.871311	0.316036	1139	1000Genomes	Africa
146.328	43.6882	-0.927848	0.497538	1140	1000Genomes	Africa
150.611	44.6981	-1.05088	0.70424	1141	1000Genomes	Africa
149.214	44.0956	-0.680985	0.777628	1142	1000Genomes	Africa
148.601	43.507	-0.328822	0.301521	1143	1000Genomes	Africa
147.914	43.7436	-0.951147	0.619566	1144	1000Genomes	Africa
150.474	44.3083	-1.05749	0.839804	1145	1000Genomes	Africa
153.24	46.0131	-0.710569	0.824405	1146	1000Genomes	Africa
149.572	43.3748	-1.15338	0.905194	1147	1000Genomes	Africa
151.616	44.9922	-0.909166	0.966752	1148	1000Genomes	Africa
147.373	43.1209	-0.878677	0.653768	1149	1000Genomes	Africa
153.544	44.3087	-0.240124	0.719699	1150	1000Genomes	Africa
150.725	44.3219	-0.431865	0.489086	1151	1000Genomes	Africa
152.753	45.037	-1.07662	0.957154	1152	1000Genomes	Africa
147.087	43.5156	-1.06718	0.411269	1153	1000Genomes	Africa
147.412	43.9618	-0.668663	0.703966	1154	1000Genomes	Africa
149.465	44.0777	-1.2186	0.867493	1155	1000Genomes	Africa
151.948	44.4648	-0.901895	0.84628	1156	1000Genomes	Africa
149.387	44.6872	-1.20159	0.640979	1157	1000Genomes	Africa
152.412	44.5322	-0.530182	1.40071	1158	1000Genomes	Africa
145.926	42.1748	-0.893027	0.316467	1159	1000Genomes	Africa
145.485	43.1317	-1.08628	0.157072	1160	1000Genomes	Africa
151.57	44.0398	-0.89019	0.909169	1161	1000Genomes	Africa
150.554	44.3874	-1.08189	0.38017	1162	1000Genomes	Africa
149.545	44.6295	-0.712824	0.424482	1163	1000Genomes	Africa
148.283	43.685	-1.35242	0.869674	1164	1000Genomes	Africa
151.266	44.3789	-0.885733	0.987814	1165	1000Genomes	Africa
149.653	44.0199	-0.273242	0.558765	1166	1000Genomes	Africa
152.084	43.7638	-1.03314	0.877751	1167	1000Genomes	Africa
146.969	43.5185	-0.0409937	0.476296	1168	1000Genomes	Africa
148.509	43.2335	-0.152751	-0.0202247	1169	1000Genomes	Africa
149.469	43.7888	-0.621785	0.9736	1170	1000Genomes	Africa
145.786	42.2905	-0.0424126	0.337315	1171	1000Genomes	Africa
151.518	42.8153	-1.12341	0.818304	1172	1000Genomes	Africa
149.147	44.618	-0.750837	0.385869	1173	1000Genomes	Africa
149.028	45.194	-1.05558	0.751232	1174	1000Genomes	Africa
153.163	45.505	-0.807741	0.923394	1175	1000Genomes	Africa
146.889	43.1983	-1.3252	0.193026	1176	1000Genomes	Africa
146.13	43.3989	-0.134239	0.622637	1177	1000Genomes	Africa
147.997	44.3508	-1.30232	0.237726	1178	1000Genomes	Africa
148.357	43.2047	-0.00387757	0.480996	1179	1000Genomes	Africa
148.087	43.1994	-0.513891	0.545681	1180	1000Genomes	Africa
148.227	43.0914	-1.10292	0.365429	1181	1000Genomes	Africa
149.075	43.6163	-1.43387	0.349869	1182	1000Genomes	Africa
148.156	43.7491	-0.824293	0.196109	1183	1000Genomes	Africa
145.988	43.4501	-0.670935	0.188344	1184	1000Genomes	Africa
158.504	46.0243	-1.53899	0.973212	1185	HGDP	Africa
158.462	45.6988	-1.70987	1.47507	1186	HGDP	Africa
160.135	46.602	-1.25661	1.53046	1187	HGDP	Africa
158.465	46.2043	-1.00165	1.48946	1188	HGDP	Africa
161.947	47.2868	-1.06133	1.68586	1189	HGDP	Africa
158.602	46.3045	-1.8043	1.46513	1190	HGDP	Africa
156.669	46.0906	-1.22911	1.09895	1191	HGDP	Africa
158.351	46.3638	-1.33882	1.09355	1192	HGDP	Africa
157.522	47.0472	-1.23303	1.1565	1193	HGDP	Africa
151.639	44.4085	-0.806664	0.457079	1194	HGDP	Africa
152.834	44.7199	-1.61111	1.17568	1195	HGDP	Africa
143.386	42.26	-0.288182	0.0583486	1196	HGDP	Africa
155.028	45.1562	-0.790515	1.09349	1197	HGDP	Africa
136.321	39.8052	0.457444	-0.391321	1198	HGDP	Africa
136.968	40.8782	-0.000369496	-0.341887	1199	HGDP	Africa
152.947	44.2088	-1.09412	0.70293	1200	HGDP	Africa
153.792	45.6771	-1.3975	0.653474	1201	HGDP	Africa
-11.4357	15.4291	2.57966	-7.65386	1219	HGDP	MiddleEast
-13.6698	14.9947	3.30745	-7.12172	1220	HGDP	MiddleEast
-12.0934	14.5186	3.31709	-7.22493	1221	HGDP	MiddleEast
-12.9341	14.9926	3.43843	-7.72927	1222	HGDP	MiddleEast
-10.8622	16.0824	3.00941	-7.11535	1223	HGDP	MiddleEast
-11.9401	14.6343	3.26013	-7.50601	1224	HGDP	MiddleEast
-12.3456	15.8373	3.5469	-6.87999	1225	HGDP	MiddleEast
-10.843	15.2316	3.25932	-7.3891	1226	HGDP	MiddleEast
-12.5885	14.6797	3.6043	-7.22051	1227	HGDP	MiddleEast
-6.85269	17.1047	3.64179	-7.05215	1228	HGDP	MiddleEast
-11.8718	14.3831	3.49434	-7.2206	1229	HGDP	MiddleEast
-9.90707	13.9851	3.3413	-7.67738	1230	HGDP	MiddleEast
-12.3302	15.1204	3.84405	-7.70611	1231	HGDP	MiddleEast
-12.176	14.3819	3.36253	-7.07252	1232	HGDP	MiddleEast
-11.323	13.6376	2.76724	-7.12938	1233	HGDP	MiddleEast
-13.1111	14.2806	3.32169	-7.24057	1234	HGDP	MiddleEast
-12.112	14.0234	2.94152	-7.51088	1235	HGDP	MiddleEast
-11.3576	16.0932	3.7535	-7.2545	1236	HGDP	MiddleEast
-13.5508	14.5619	2.63511	-6.86628	1237	HGDP	MiddleEast
-12.1884	15.1916	2.98077	-7.35473	1238	HGDP	MiddleEast
-12.8903	14.5503	2.87276	-6.91673	1239	HGDP	MiddleEast
-13.9862	14.697	2.89683	-7.23898	1240	HGDP	MiddleEast
-13.8204	13.5777	2.84113	-7.1602	1241	HGDP	MiddleEast
-12.8422	15.0336	2.75316	-7.84618	1242	HGDP	MiddleEast
-11.3101	14.7369	3.18667	-7.38487	1243	HGDP	MiddleEast
-14.1291	14.598	2.82842	-6.92614	1244	HGDP	MiddleEast
-14.8398	15.0778	3.33207	-7.68207	1245	HGDP	MiddleEast
-12.0615	15.3905	3.87803	-7.83162	1246	HGDP	MiddleEast
-15.2133	14.4232	2.88875	-7.3217	1247	HGDP	MiddleEast
-14.0772	14.2161	3.49045	-7.11808	1248	HGDP	MiddleEast
-11.5323	15.5977	2.77518	-7.14462	1249	HGDP	MiddleEast
-22.4785	3.28352	-0.228116	5.85193	1250	HGDP	Europe
-20.8101	3.27258	0.517622	5.84637	1251	HGDP	Europe
-20.0729	3.30606	-0.07392	6.30574	1252	HGDP	Europe
-21.0769	1.24177	0.591045	5.67489	1253	HGDP	Europe
-22.015	2.3501	-0.111256	6.4062	1254	HGDP	Europe
-22.5518	5.66053	0.0937009	6.00312	1255	HGDP	Europe
-21.9705	3.25687	0.68818	5.94742	1256	HGDP	Europe
-20.2795	2.95134	0.108085	6.11701	1257	HGDP	Europe
-22.1616	3.74604	0.261363	5.26602	1258	HGDP	Europe
-21.874	3.89663	0.254314	5.56194	1259	HGDP	Europe
-21.4467	4.16257	0.315143	5.77186	1260	HGDP	Europe
-21.7082	3.44354	-0.94457	6.10264	1261	HGDP	Europe
-20.6374	2.03939	0.378894	5.22835	1262	HGDP	Europe
-20.348	3.59143	0.291767	6.03691	1263	HGDP	Europe
-19.629	2.37813	0.749834	5.73166	1264	HGDP	Europe
-19.8429	1.55928	-0.578472	5.64035	1265	HGDP	Europe
-19.1539	1.37584	0.513197	6.17642	1266	HGDP	Europe
-19.7625	2.20406	0.0688791	5.73639	1267	HGDP	Europe
-21.402	2.1017	-0.750376	5.61739	1268	HGDP	Europe
-20.3638	-0.0241355	0.159704	5.90631	1269	HGDP	Europe
-21.7446	2.56448	0.0775056	5.92966	1270	HGDP	Europe
-22.1412	5.33117	0.331374	5.8421	1271	HGDP	Europe
-21.068	2.70711	0.177496	5.79705	1272	HGDP	Europe
-20.8818	4.00607	-0.128867	5.63062	1273	HGDP	Europe
-21.5801	3.26128	0.396737	5.35004	1274	HGDP	Europe
-19.2889	15.1698	1.56084	0.308486	1275	1000Genomes	Europe
-19.8808	15.0817	1.36476	0.689704	1276	1000Genomes	Europe
-21.7852	15.8324	1.1842	0.901745	1277	1000Genomes	Europe
-21.0893	13.9734	1.27859	0.221702	1278	1000Genomes	Europe
-21.8996	15.606	1.09507	0.759152	1279	1000Genomes	Europe
-21.4789	15.5665	0.775478	0.317668	1280	1000Genomes	Europe
-19.0893	16.5214	1.10924	-0.389929	1281	1000Genomes	Europe
-22.481	14.9731	0.275087	0.608664	1282	1000Genomes	Europe
-23.5869	15.1942	0.731705	1.66058	1283	1000Genomes	Europe
-23.0186	14.685	0.976094	1.20657	1284	1000Genomes	Europe
-25.1889	13.82	0.572866	1.76905	1285	1000Genomes	Europe
-25.1878	15.1327	0.454921	2.11721	1286	1000Genomes	Europe
-25.2686	14.8311	0.699475	1.7332	1287	1000Genomes	Europe
-24.9517	15.2469	0.480453	2.40827	1288	1000Genomes	Europe
-26.287	14.0025	0.454361	2.61226	1289	1000Genomes	Europe
-25.1764	13.9746	0.32506	2.29437	1290	1000Genomes	Europe
-20.9087	15.3212	0.903894	0.91327	1291	1000Genomes	Europe
-20.7404	14.3887	1.56495	0.604908	1292	1000Genomes	Europe
-17.5501	15.9542	0.914976	0.283809	1293	1000Genomes	Europe
-21.4834	15.8075	1.04954	0.613529	1294	1000Genomes	Europe
-20.1991	14.5904	0.895249	0.827392	1295	1000Genomes	Europe
-19.4763	15.2913	0.84239	0.494581	1296	1000Genomes	Europe
-22.6895	14.0753	0.82947	2.18217	1297	1000Genomes	Europe
-22.5642	14.9037	0.916249	0.870861	1298	1000Genomes	Europe
-19.6982	14.8749	0.833187	0.292828	1299	1000Genomes	Europe
-20.532	15.0997	0.772719	0.788672	1300	1000Genomes	Europe
-22.9234	14.0746	0.842611	0.860166	1301	1000Genomes	Europe
-22.9729	15.2904	0.819174	1.16241	1302	1000Genomes	Europe
-21.3527	13.5427	0.728318	0.648131	1303	1000Genomes	Europe
-21.0718	15.3223	0.949672	1.03056	1304	1000Genomes	Europe
-20.7965	15.0499	1.56556	0.250157	1305	1000Genomes	Europe
-19.6725	16.8537	1.74386	0.549669	1306	1000Genomes	Europe
-22.3897	14.3104	0.683292	0.432021	1307	1000Genomes	Europe
-22.1058	15.2256	1.3739	0.659975	1308	1000Genomes	Europe
-20.9393	14.122	1.53207	0.249807	1309	1000Genomes	Europe
-20.516	13.3138	0.386608	1.18384	1310	1000Genomes	Europe
-22.6294	15.8602	1.3187	-0.269644	1311	1000Genomes	Europe
-20.2289	15.4102	1.27097	0.344193	1312	1000Genomes	Europe
-19.3376	16.7267	0.959981	-0.271226	1313	1000Genomes	Europe
-21.0503	14.7454	1.35142	-0.0905813	1314	1000Genomes	Europe
-22.4575	14.4006	0.439229	0.545905	1315	1000Genomes	Europe
-19.738	14.9389	1.68564	-1.52452	1316	1000Genomes	Europe
